Airport,Airport_Name,Delay_Type,Distribution,KS_Statistic,P_value,AIC,BIC,P90,P95,P99,Sample_Size,Data_P90,Data_P95,Data_P99,Parameters
LFPG,Paris Charles de Gaulle,negative,Laplace,0.16409952122315397,0.0,1117909.2723203537,1117929.390711253,12.769135524993168,16.014628875219152,23.550431066878986,172680,14.75,18.75,29.616666666666667,"(np.float64(5.233333333333333), np.float64(4.682257161609142))"
LFPG,Paris Charles de Gaulle,negative,Logistic,0.14310930866379976,0.0,1124965.1900905753,1124985.3084814746,13.42898854626814,15.942674417153551,21.495689953966306,172680,14.75,18.75,29.616666666666667,"(np.float64(6.037358564720788), np.float64(3.3640757789577025))"
EHAM,Amsterdam Schiphol,positive,Log-Normal,0.02300789471004272,7.334778449023092e-210,3460343.916760281,3460377.0037258524,36.411997975434765,50.35961234158202,91.86447635916896,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(0.8636240704492102), -1.4319176276874157, np.float64(12.51204070641744))"
EHAM,Amsterdam Schiphol,positive,Gamma,0.9044387436768188,0.0,8918075.558788989,8918108.645754559,0.39971219958063986,1.168710307323703,4.196342859081404,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(0.05927924171226723), np.float64(0.016666666666666663), np.float64(3.476896915779311))"
EHAM,Amsterdam Schiphol,positive,Weibull,0.0398531237938079,0.0,3470366.693697257,3470399.780662828,37.873791222966766,48.90324739831336,74.25516941559026,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(1.0292346472752323), np.float64(0.016289809403323884), np.float64(16.835449900166218))"
EHAM,Amsterdam Schiphol,positive,Log-Logistic,0.022591976598632796,2.342589074642568e-202,3466106.146093823,3466139.233059394,37.56824114820108,56.30920862764681,136.7435871941184,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(1.8771184617567478), np.float64(-0.7615326026940936), np.float64(11.889984278045091))"
EHAM,Amsterdam Schiphol,positive,Burr XII,0.015071780589353767,2.711695540640682e-90,3449004.8839084767,3449048.9998625712,35.68980608318942,48.343618462399455,86.22566217892214,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(1.3079576778751711), np.float64(2.974079867709353), np.float64(-0.017242418182940977), np.float64(31.69102288011496))"
EHAM,Amsterdam Schiphol,positive,Generalized Gamma,0.023485001128312477,1.2257727844282574e-218,3456822.605187687,3456866.7211417817,36.98800207089612,49.600903258303866,82.50051956354824,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(3.872160939912651), np.float64(0.5169396306772808), np.float64(-0.19759250206844706), np.float64(0.9920321205422804))"
EHAM,Amsterdam Schiphol,positive,Exponential,0.04259054546761526,0.0,3471033.778270522,3471055.8362475694,38.29113364497356,49.81289627349446,76.56560062328045,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(0.016666666666666666, 16.622389806466913)"
EHAM,Amsterdam Schiphol,positive,Lomax,0.05724657404067279,0.0,3466759.7496797554,3466792.8366453266,38.56248633650678,51.44597481879087,83.90509451884066,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(14.178522116018325), np.float64(0.0166666666666598), np.float64(218.60033033081606))"
EHAM,Amsterdam Schiphol,positive,Inverse Gaussian,0.02433901970445257,8.464995227447857e-235,3464304.434520931,3464337.521486502,37.23425668330533,50.575631085401085,85.21023277184177,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(0.8542286829056016), np.float64(-2.3410439686919737), np.float64(22.218971683937646))"
EHAM,Amsterdam Schiphol,positive,Beta,0.43039233373985025,0.0,-2356633.576848544,-2356589.4608944496,44.794380377959584,74.08338003415003,151.79166712447952,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(0.2141407354486642), np.float64(31.501786288099417), np.float64(0.0004999999999999999), np.float64(2.0098670600333195))"
EHAM,Amsterdam Schiphol,positive,Pareto,0.05724474940074986,0.0,3466759.749636528,3466792.8366020992,38.56289334985169,51.44657320204689,83.90628543501347,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(14.177934643598949), np.float64(-218.57615896611262), np.float64(218.59282563277927))"
EHAM,Amsterdam Schiphol,positive,Chi-Square,0.6829197028914044,0.0,5470773.010623225,5470806.097588796,5.4795499864809285,8.35504588367477,15.754513170435008,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(0.6510761506734397), np.float64(0.016666666666666663), np.float64(2.8750602615461656))"
EHAM,Amsterdam Schiphol,positive,F-Distribution,0.021068770744196497,4.823315956935659e-176,3451775.375414214,3451819.4913683087,36.36363860144153,49.06341124558204,84.78115427853453,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(2.8545463809048055), np.float64(11.488424277787503), np.float64(-0.046660530929248795), np.float64(13.712420020755967))"
EHAM,Amsterdam Schiphol,positive,T-Distribution,0.14062889144843282,0.0,3647801.603308576,3647834.6902741473,26.01272908271443,33.870135440393454,63.92140021704945,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(2.062601920111334), np.float64(11.389372058672965), np.float64(7.859209926172138))"
EHAM,Amsterdam Schiphol,positive,Normal,0.19237087355737592,0.0,3980317.526328156,3980339.584305203,41.147373233034145,48.09514048631724,61.12799638284801,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(16.63905647313358), np.float64(19.123941181005588))"
EHAM,Amsterdam Schiphol,positive,Uniform,0.9140551490252705,0.0,6352679.461075176,6352701.519052223,962.0716666666667,1015.5191666666666,1058.2771666666667,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(0.016666666666666666), np.float64(1068.95))"
EHAM,Amsterdam Schiphol,positive,Laplace,0.17116656624365287,0.0,3715327.7753139054,3715349.8332909527,29.15776731400515,36.69077433771617,54.18187498505465,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(11.666666666666666), np.float64(10.867831876089639))"
EHAM,Amsterdam Schiphol,positive,Logistic,0.15064397788321812,0.0,3761378.2289114003,3761400.2868884476,31.01129192021938,36.90915438795007,49.93819763342023,455426,34.21666666666667,47.666666666666664,96.58333333333333,"(np.float64(13.668306645704817), np.float64(7.893132751837383))"
EHAM,Amsterdam Schiphol,negative,Log-Normal,0.03697692511860995,1.5353765577139781e-167,826178.2173401504,826207.7797068633,15.409696310312016,21.524081373557916,39.97497573006937,140663,14.45,18.433333333333334,29.25,"(np.float64(0.8891806072866388), -0.6249989123057647, np.float64(5.130607260973952))"
EHAM,Amsterdam Schiphol,negative,Gamma,0.9825838205770805,0.0,2616231.2918481994,2616260.8542149123,0.01666666666669478,0.016667000980033674,0.10241007019734838,140663,14.45,18.433333333333334,29.25,"(np.float64(0.00331880162544682), np.float64(0.016666666666666663), np.float64(3.0607790392806096))"
EHAM,Amsterdam Schiphol,negative,Weibull,0.579681480212422,0.0,1083899.0791338622,1083928.6415005752,8.47563895378,20.219930074234277,83.81476228001299,140663,14.45,18.433333333333334,29.25,"(np.float64(0.3022642776762181), np.float64(0.016666666666666663), np.float64(0.5357677432835422))"
