Airport,Delay_Type,Param,Value
BKPR,positive,d,0.32534682908262635
BKPR,positive,d,0.3387232404832422
BKPR,positive,d,0.3248020267482593
BKPR,positive,d,0.3184474228825534
BKPR,positive,d,0.3152717951740046
BKPR,positive,d,0.31356049442062195
BKPR,positive,d,0.33592093967562264
BKPR,positive,d,0.3125578516794315
BKPR,positive,d,0.29435282953028263
BKPR,positive,d,0.3131331266768616
BKPR,positive,d,0.3125845103296324
BKPR,positive,d,0.3399982241706868
BKPR,positive,d,0.3154016354869116
BKPR,positive,d,0.30345574599216474
BKPR,positive,d,0.3049249214647394
BKPR,positive,d,0.32506914815179866
BKPR,positive,d,0.30504161006697983
BKPR,positive,d,0.32016864410118057
BKPR,positive,d,0.32647486910550416
BKPR,positive,d,0.3200938029230832
BKPR,positive,d,0.3126499998326031
BKPR,positive,d,0.3274989073559429
BKPR,positive,d,0.31754327059959975
BKPR,positive,d,0.31378269901777206
BKPR,positive,d,0.3259840624134227
BKPR,positive,d,0.32250730813110684
BKPR,positive,d,0.3252972083278072
BKPR,positive,d,0.300178918253977
BKPR,positive,d,0.30971332145506236
BKPR,positive,d,0.31301610925033596
BKPR,positive,d,0.30643052691022465
BKPR,positive,d,0.3206976087901894
BKPR,positive,d,0.33602304997939425
BKPR,positive,d,0.31995836049136717
BKPR,positive,d,0.32131584164099564
BKPR,positive,d,0.33330767018336693
BKPR,positive,d,0.31424472558181055
BKPR,positive,d,0.3057732580148197
BKPR,positive,d,0.3225208563118927
BKPR,positive,d,0.3012904492937988
BKPR,positive,d,0.3248810761779523
BKPR,positive,d,0.3272956529742812
BKPR,positive,d,0.2947157213823821
BKPR,positive,d,0.32693969584826016
BKPR,positive,d,0.329791663211657
BKPR,positive,d,0.325777626790941
BKPR,positive,d,0.3250669150300137
BKPR,positive,d,0.30312754734392416
BKPR,positive,d,0.3184586883279354
BKPR,positive,d,0.3225583459295998
BKPR,positive,d,0.31651230463671753
BKPR,positive,d,0.3336615615530104
BKPR,positive,d,0.32631017893340325
BKPR,positive,d,0.33121242969727943
BKPR,positive,d,0.313378782982103
BKPR,positive,d,0.3283120148684845
BKPR,positive,d,0.3108964506879831
BKPR,positive,d,0.28935454763216883
BKPR,positive,d,0.3206542706799286
BKPR,positive,d,0.305089045960173
BKPR,positive,d,0.3172657735550516
BKPR,positive,d,0.319138233901465
BKPR,positive,d,0.32201550543754737
BKPR,positive,d,0.3263265262811589
BKPR,positive,d,0.3132884442669105
BKPR,positive,d,0.3172751584993253
BKPR,positive,d,0.3324710100108411
BKPR,positive,d,0.3322188004513117
BKPR,positive,d,0.31298023627831106
BKPR,positive,d,0.33488438479853516
BKPR,positive,d,0.3226101002170248
BKPR,positive,d,0.3742990425508699
BKPR,positive,d,0.3148260665988599
BKPR,positive,d,0.3503950892924293
BKPR,positive,d,0.30256048665345225
BKPR,positive,d,0.3012567998498058
BKPR,positive,d,0.3282478172558221
BKPR,positive,d,0.3213429846020269
BKPR,positive,d,0.31884131007460365
BKPR,positive,d,0.3201552931403099
BKPR,positive,d,0.32904411652785553
BKPR,positive,d,0.33624549107219526
BKPR,positive,d,0.32221816326503516
BKPR,positive,d,0.3131989492778505
BKPR,positive,d,0.3267488344321958
BKPR,positive,d,0.3118926789160081
BKPR,positive,d,0.3222046950894255
BKPR,positive,d,0.30830183619659013
BKPR,positive,d,0.3033956500205609
BKPR,positive,d,0.3291176357173785
BKPR,positive,d,0.32448810644430653
BKPR,positive,d,0.3184009481583948
BKPR,positive,d,0.3258833941049832
BKPR,positive,d,0.30631770350296184
BKPR,positive,d,0.3375536249804737
BKPR,positive,d,0.34305135621715377
BKPR,positive,d,0.31452289821515245
BKPR,positive,d,0.31647048928135363
BKPR,positive,d,0.3603213934271936
BKPR,positive,d,0.3202826356836211
BKPR,positive,d,0.3306432850243881
BKPR,positive,d,0.3329606472889469
BKPR,positive,d,0.29388192643377675
BKPR,positive,d,0.33561563458775434
BKPR,positive,d,0.32248920171083034
BKPR,positive,d,0.32323243493209397
BKPR,positive,d,0.319595677965434
BKPR,positive,d,0.32875835476597004
BKPR,positive,d,0.3155694522923943
BKPR,positive,d,0.3092734599080822
BKPR,positive,d,0.3296351651921825
BKPR,positive,d,0.3100845715362685
BKPR,positive,d,0.3202104387838451
BKPR,positive,d,0.22759619503729633
BKPR,positive,d,0.31769806324901373
BKPR,positive,d,0.31659520710154854
BKPR,positive,d,0.28209533472296344
BKPR,positive,d,0.3210334221084765
BKPR,positive,d,0.3044563352881994
BKPR,positive,d,0.32854175107650013
BKPR,positive,d,0.3225718262287095
BKPR,positive,d,0.32885303151776085
BKPR,positive,d,0.3265819129230883
BKPR,positive,d,0.3208729220027685
BKPR,positive,d,0.32706122596030524
BKPR,positive,d,0.32768756346143446
BKPR,positive,d,0.31090839931100966
BKPR,positive,d,0.3408868094499044
BKPR,positive,d,0.31169033868117646
BKPR,positive,d,0.31383094326832983
BKPR,positive,d,0.3205608568456011
BKPR,positive,d,0.3209826640701122
BKPR,positive,d,0.3286552086241027
BKPR,positive,d,0.32108498198172875
BKPR,positive,d,0.30461033609627824
BKPR,positive,d,0.3300231673834566
BKPR,positive,d,0.32059363841839694
BKPR,positive,d,0.3220200958908567
BKPR,positive,d,0.2941129331735043
BKPR,positive,d,0.31931396760340214
BKPR,positive,d,0.29252883530811113
BKPR,positive,d,0.311253995774662
BKPR,positive,d,0.31267247655476915
BKPR,positive,d,0.3403260466059608
BKPR,positive,d,0.32180150081380043
BKPR,positive,d,0.32136315907503954
BKPR,positive,d,0.3243030145383966
BKPR,positive,d,0.3219422749959368
BKPR,positive,d,0.3172670168502495
BKPR,positive,d,0.33127043826958236
BKPR,positive,d,0.31564057289969627
BKPR,positive,d,0.32804502900382726
BKPR,positive,d,0.3246117422965277
BKPR,positive,d,0.37585122245286773
BKPR,positive,d,0.3162777163211167
BKPR,positive,d,0.3081199276651898
BKPR,positive,d,0.3209904607751789
BKPR,positive,d,0.3185781285307243
BKPR,positive,d,0.31830251204107085
BKPR,positive,d,0.31925085779073104
BKPR,positive,d,0.30590254662007005
BKPR,positive,d,0.31419011442569356
BKPR,positive,d,0.32919191038685836
BKPR,positive,d,0.32832122609404746
BKPR,positive,d,0.3266497537657397
BKPR,positive,d,0.3250715788870112
BKPR,positive,d,0.40400542238524656
BKPR,positive,d,0.3045041946305411
BKPR,positive,d,0.32698260399016765
BKPR,positive,d,0.3121610729688995
BKPR,positive,d,0.3210806035184983
BKPR,positive,d,0.32929722625307123
BKPR,positive,d,0.32384156354431526
BKPR,positive,d,0.3178585775142927
BKPR,positive,d,0.31943646017871347
BKPR,positive,d,0.3118448360816042
BKPR,positive,d,0.32319448686681124
BKPR,positive,d,0.31856217315446106
BKPR,positive,d,0.32456544468194026
BKPR,positive,d,0.30809787106791253
BKPR,positive,d,0.3274121162280653
BKPR,positive,d,0.32992821221319335
BKPR,positive,d,0.3198818842553732
BKPR,positive,d,0.31713652695847994
BKPR,positive,d,0.33125496655588293
BKPR,positive,d,0.3256267979528259
BKPR,positive,d,0.30838833077436123
BKPR,positive,d,0.30371545162830627
BKPR,positive,d,0.31647488743480456
BKPR,positive,d,0.31100543113682577
BKPR,positive,d,0.32781818438330734
BKPR,positive,d,0.3210021612673166
BKPR,positive,d,0.32142997627802605
BKPR,positive,d,0.3118947024500024
BKPR,positive,d,0.31112659978669976
BKPR,positive,d,0.3011028646470825
BKPR,positive,d,0.3290441612539071
BKPR,positive,d,0.32439469133186405
BKPR,positive,d,0.32160326227579594
BKPR,positive,d,0.3205112677301329
BKPR,positive,d,0.31088515641696185
BKPR,positive,d,0.30708915665072173
BKPR,positive,d,0.3230152660283965
BKPR,positive,d,0.31932132810168234
BKPR,positive,d,0.31598769721848485
BKPR,positive,d,0.3127743155937225
BKPR,positive,d,0.3246192476604023
BKPR,positive,d,0.3223860672401334
BKPR,positive,d,0.31921833427281515
BKPR,positive,d,0.32003223853118906
BKPR,positive,d,0.31873757110706685
BKPR,positive,d,0.31464238951181234
BKPR,positive,d,0.3225798979399336
BKPR,positive,d,0.3234865232284383
BKPR,positive,d,0.31947040771768764
BKPR,positive,d,0.320701309829322
BKPR,positive,d,0.3200704865229167
BKPR,positive,d,0.31759453522671033
BKPR,positive,d,0.32227389463343525
BKPR,positive,d,0.3238319789752427
BKPR,positive,d,0.3390700816281438
BKPR,positive,d,0.31575857984406036
BKPR,positive,d,0.31815834022877765
BKPR,positive,d,0.33232851081610204
BKPR,positive,d,0.31702237093654584
BKPR,positive,d,0.3254528742213093
BKPR,positive,d,0.3222598859960194
BKPR,positive,d,0.31174654269649527
BKPR,positive,d,0.324817427118552
BKPR,positive,d,0.3027779150212465
BKPR,positive,d,0.3267842033755397
BKPR,positive,d,0.3226433416180899
BKPR,positive,d,0.3074456588446993
BKPR,positive,d,0.29750740063691244
BKPR,positive,d,0.3000292979252326
BKPR,positive,d,0.3190685765415546
BKPR,positive,d,0.3105315398692904
BKPR,positive,d,0.3202858332761697
BKPR,positive,d,0.32888789841388055
BKPR,positive,d,0.31774997236962543
BKPR,positive,d,0.32782554376115075
BKPR,positive,d,0.3226469000934872
BKPR,positive,d,0.3326616015395041
BKPR,positive,d,0.31115659138272134
BKPR,positive,d,0.32768987124875704
BKPR,positive,d,0.3217707171738856
BKPR,positive,d,0.3375120362417022
BKPR,positive,d,0.3073396604216348
BKPR,positive,d,0.3201445844846187
BKPR,positive,d,0.3297801630508386
BKPR,positive,d,0.31345858103587176
BKPR,positive,d,0.32163196843361314
BKPR,positive,d,0.3281687055331429
BKPR,positive,d,0.31422400454356547
BKPR,positive,d,0.30775040872948595
BKPR,positive,d,0.32674801702993184
BKPR,positive,d,0.3262779743166238
BKPR,positive,d,0.3156140355330861
BKPR,positive,d,0.32215418023336817
BKPR,positive,d,0.3302966462735261
BKPR,positive,d,0.31987416631033
BKPR,positive,d,0.30613536553660137
BKPR,positive,d,0.30623582178363223
BKPR,positive,d,0.3124736294009002
BKPR,positive,d,0.33341316786113784
BKPR,positive,d,1.374373454751907
BKPR,positive,d,0.3248825357847468
BKPR,positive,d,0.32398151158851785
BKPR,positive,d,0.33687373375502705
BKPR,positive,d,0.32238414346561967
BKPR,positive,d,0.3134002007051907
BKPR,positive,d,0.335327773283561
BKPR,positive,d,0.32734076827258096
BKPR,positive,d,0.33246171548239156
BKPR,positive,d,0.333843894323955
BKPR,positive,d,0.309002900638758
BKPR,positive,d,0.31563068526308685
BKPR,positive,d,0.34110431331034463
BKPR,positive,d,0.3144997202205224
BKPR,positive,d,0.33439222907910593
BKPR,positive,d,0.31564967389847176
BKPR,positive,d,0.31333147694321684
BKPR,positive,d,0.31574068175736125
BKPR,positive,d,0.3135336385605223
BKPR,positive,d,0.33855181291354297
BKPR,positive,d,0.3328477029501537
BKPR,positive,d,0.2931052284611085
BKPR,positive,d,0.3194079815268714
BKPR,positive,d,0.313386687159525
BKPR,positive,d,0.32241359212791576
BKPR,positive,d,0.31085006525320735
BKPR,positive,d,0.314640894952261
BKPR,positive,d,0.32218429185541864
BKPR,positive,d,0.32781536680789086
BKPR,positive,d,0.3230098031145301
BKPR,positive,d,0.31623252549070957
BKPR,positive,d,0.30825913437441566
BKPR,positive,d,0.3221522839943263
BKPR,positive,d,0.3262991659883785
BKPR,positive,d,0.3221220011010498
BKPR,positive,d,0.32041962779858424
BKPR,positive,d,0.3105004255977788
BKPR,positive,d,0.30638207432055875
BKPR,positive,d,0.33031712620620585
BKPR,positive,d,0.3031617217770216
BKPR,positive,d,0.43477910562116673
BKPR,positive,d,0.3079584752887651
BKPR,positive,d,0.3193680020051512
BKPR,positive,d,0.31981491690174424
BKPR,positive,d,0.32096933528731797
BKPR,positive,d,0.3163823231334666
BKPR,positive,d,0.3276681089749692
BKPR,positive,d,0.3026535375907444
BKPR,positive,d,0.3148364987653596
BKPR,positive,d,0.31387695555123274
BKPR,positive,d,0.3099742722164307
BKPR,positive,d,0.31883595235616347
BKPR,positive,d,0.29165008323533514
BKPR,positive,d,0.3154174862518974
BKPR,positive,d,0.3016578536125083
BKPR,positive,d,0.3238461094465386
BKPR,positive,d,0.3086414428940021
BKPR,positive,d,0.32383306803335005
BKPR,positive,d,0.3279145871676272
BKPR,positive,d,0.3211359546384184
BKPR,positive,d,0.5196951129705599
BKPR,positive,d,0.3081927744991768
BKPR,positive,d,0.3324550851150013
BKPR,positive,d,0.3202909634791238
BKPR,positive,d,0.3195066216800707
BKPR,positive,d,0.315965433396441
BKPR,positive,d,0.3263879104459034
BKPR,positive,d,0.3124897134598834
BKPR,positive,d,0.3068694484979656
BKPR,positive,d,0.3107671168661479
BKPR,positive,d,0.3227723001406362
BKPR,positive,d,0.31824493436696943
BKPR,positive,d,0.3085169263180551
BKPR,positive,d,0.31402261676273635
BKPR,positive,d,0.3041911565690372
BKPR,positive,d,0.3236545695483217
BKPR,positive,d,0.30900401874960487
BKPR,positive,d,0.327960575731637
BKPR,positive,d,0.325906892589727
BKPR,positive,d,0.305444077034739
BKPR,positive,d,0.32087811597001115
BKPR,positive,d,0.33065308620963885
BKPR,positive,d,0.37218411174364496
BKPR,positive,d,0.31544450601422513
BKPR,positive,d,0.2912961768024605
BKPR,positive,d,0.3060242944304433
BKPR,positive,d,0.32343952041185514
BKPR,positive,d,0.32907462318472125
BKPR,positive,d,0.3066268534249772
BKPR,positive,d,0.3207686237681594
BKPR,positive,d,0.31811783883335026
BKPR,positive,d,0.3224255234887193
BKPR,positive,d,0.3194585433521434
BKPR,positive,d,0.3134957881387085
BKPR,positive,d,0.3188665689695619
BKPR,positive,d,0.31610251566847297
BKPR,positive,d,0.32853431749215534
BKPR,positive,d,0.32656188162671057
BKPR,positive,d,0.3403255885967429
BKPR,positive,d,0.33041502967628195
BKPR,positive,d,0.31063895514225515
BKPR,positive,d,0.318935657308397
BKPR,positive,d,0.32458512008505436
BKPR,positive,d,0.3361470489080166
BKPR,positive,d,0.3028433637375175
BKPR,positive,d,0.3125992470437816
BKPR,positive,d,0.32730123926658006
BKPR,positive,d,0.3150427595738682
BKPR,positive,d,0.32926958657253014
BKPR,positive,d,0.3239957962549145
BKPR,positive,d,0.32372196685592197
BKPR,positive,d,0.3317521415219222
BKPR,positive,d,0.31598318379581414
BKPR,positive,d,0.31944918059163196
BKPR,positive,d,0.331403980478789
BKPR,positive,d,0.3223787291794912
BKPR,positive,d,0.4469417201057311
BKPR,positive,d,0.3146461734594376
BKPR,positive,d,0.3267336539751691
BKPR,positive,d,0.3329387072443364
BKPR,positive,d,0.31931138334266695
BKPR,positive,d,0.3231347050364362
BKPR,positive,d,0.6595226301979892
BKPR,positive,d,0.33212821850049534
BKPR,positive,d,0.3316197019807374
BKPR,positive,d,0.32297753408620244
BKPR,positive,d,0.3240321244042184
BKPR,positive,d,0.31841002486435227
BKPR,positive,d,0.34799968715715723
BKPR,positive,d,0.33122586686800304
BKPR,positive,d,0.307552519906566
BKPR,positive,d,0.3227290809266188
BKPR,positive,d,0.31349309173583545
BKPR,positive,d,0.32368804393136885
BKPR,positive,d,0.3173633880804734
BKPR,positive,d,0.31281878113595074
BKPR,positive,d,0.3166573820097396
BKPR,positive,d,0.30815376569130215
BKPR,positive,d,0.3320889514293741
BKPR,positive,d,0.3042973008467322
BKPR,positive,d,0.31025008440397683
BKPR,positive,d,0.30834052256876876
BKPR,positive,d,0.2990227077426051
BKPR,positive,d,0.32846999021675516
BKPR,positive,d,0.3254918531506562
BKPR,positive,d,0.3206162524956083
BKPR,positive,d,0.3255278775859907
BKPR,positive,d,0.3175419211702989
BKPR,positive,d,0.32730207091185126
BKPR,positive,d,0.32497569766432644
BKPR,positive,d,0.32254664373827746
BKPR,positive,d,0.3161810844605052
BKPR,positive,d,0.32487615551071625
BKPR,positive,d,0.3246048627329301
BKPR,positive,d,0.32819802626872885
BKPR,positive,d,0.31803434193791413
BKPR,positive,d,0.3096537039801123
BKPR,positive,d,0.3295498968358682
BKPR,positive,d,0.3342912775075493
BKPR,positive,d,0.29718514869631807
BKPR,positive,d,0.3166543313636227
BKPR,positive,d,0.32478746451766866
BKPR,positive,d,0.31356429537902364
BKPR,positive,d,1.6929983175197187
BKPR,positive,d,0.33090893956201217
BKPR,positive,d,0.3230267251519572
BKPR,positive,d,0.32343862008728386
BKPR,positive,d,0.31688840135841023
BKPR,positive,d,0.32891573853349393
BKPR,positive,d,0.3284561927665934
BKPR,positive,d,0.32815966968949994
BKPR,positive,d,0.3320497538237616
BKPR,positive,d,0.3303032389575524
BKPR,positive,d,0.331182180803158
BKPR,positive,d,0.3200133869087366
BKPR,positive,d,0.3148010426946999
BKPR,positive,d,0.33397147380299963
BKPR,positive,d,0.30195732533486697
BKPR,positive,d,0.3269346753631549
BKPR,positive,d,0.32012953580067055
BKPR,positive,d,0.3219795685614304
BKPR,positive,d,0.31539409240040583
BKPR,positive,d,0.31658210702639433
BKPR,positive,d,0.3213931681105775
BKPR,positive,d,0.3352717940212734
BKPR,positive,d,0.3169881792091762
BKPR,positive,d,0.32129181288160474
BKPR,positive,d,0.3040120877591276
BKPR,positive,d,0.31826668059031493
BKPR,positive,loc,0.01714877554260779
BKPR,positive,loc,0.018016964939941663
BKPR,positive,loc,0.01680541144899797
BKPR,positive,loc,0.017304668930293497
BKPR,positive,loc,0.017063706616263687
BKPR,positive,loc,0.022686234867138052
BKPR,positive,loc,0.01806785614168542
BKPR,positive,loc,0.016857795300999772
BKPR,positive,loc,0.017990518365483564
BKPR,positive,loc,0.017257705395495072
BKPR,positive,loc,0.017118770693774193
BKPR,positive,loc,0.01990246795376274
BKPR,positive,loc,0.016789577201116932
BKPR,positive,loc,0.01730407553291509
BKPR,positive,loc,0.017632256056841725
BKPR,positive,loc,0.017057514770173005
BKPR,positive,loc,0.01670364289569043
BKPR,positive,loc,0.016729587082152657
BKPR,positive,loc,0.019339269980480245
BKPR,positive,loc,0.017322263457328423
BKPR,positive,loc,0.01927036556462171
BKPR,positive,loc,0.017716462038703303
BKPR,positive,loc,0.016717421801610587
BKPR,positive,loc,0.01723976254297288
BKPR,positive,loc,0.018442175341296236
BKPR,positive,loc,0.016825545963798844
BKPR,positive,loc,0.017615437747680533
BKPR,positive,loc,0.01784196173103038
BKPR,positive,loc,0.017670507187021945
BKPR,positive,loc,0.017405841994900417
BKPR,positive,loc,0.016743750336202862
BKPR,positive,loc,0.019394570354739158
BKPR,positive,loc,0.016740051020566173
BKPR,positive,loc,0.016872358749446644
BKPR,positive,loc,0.017012988267535573
BKPR,positive,loc,0.017397880912628554
BKPR,positive,loc,0.01739312075286016
BKPR,positive,loc,0.017454111971670107
BKPR,positive,loc,0.018380029308880927
BKPR,positive,loc,0.01953762463712357
BKPR,positive,loc,0.021711023648635357
BKPR,positive,loc,0.01724918647588072
BKPR,positive,loc,0.01829755294907979
BKPR,positive,loc,0.018874107578026263
BKPR,positive,loc,0.016808391036277754
BKPR,positive,loc,0.016889306079225272
BKPR,positive,loc,0.02000341965408966
BKPR,positive,loc,0.01688772680640924
BKPR,positive,loc,0.016896232968794497
BKPR,positive,loc,0.01731425983146124
BKPR,positive,loc,0.017212910494255135
BKPR,positive,loc,0.018537339866500684
BKPR,positive,loc,0.017096682558063573
BKPR,positive,loc,0.016704244895662163
BKPR,positive,loc,0.016946756247440388
BKPR,positive,loc,0.017098038983286337
BKPR,positive,loc,0.016691003017327143
BKPR,positive,loc,0.016780048078155838
BKPR,positive,loc,0.01771226517204194
BKPR,positive,loc,0.017951537477257383
BKPR,positive,loc,0.017511205309141662
BKPR,positive,loc,0.016828028878490456
BKPR,positive,loc,0.016679533614301315
BKPR,positive,loc,0.018035211702474387
BKPR,positive,loc,0.018065520238362637
BKPR,positive,loc,0.01861834438447784
BKPR,positive,loc,0.01713970053228847
BKPR,positive,loc,0.018218959433333626
BKPR,positive,loc,0.01702782632763828
BKPR,positive,loc,0.017360006682887712
BKPR,positive,loc,0.019939032861318796
BKPR,positive,loc,0.017262505031239456
BKPR,positive,loc,0.017169720627420573
BKPR,positive,loc,0.017480412646033658
BKPR,positive,loc,0.01705472394803087
BKPR,positive,loc,0.016690426790028336
BKPR,positive,loc,0.017158061143599242
BKPR,positive,loc,0.01794203264386844
BKPR,positive,loc,0.019921168269792983
BKPR,positive,loc,0.01669466548588423
BKPR,positive,loc,0.016837253089174595
BKPR,positive,loc,0.01672315276830897
BKPR,positive,loc,0.016725323233149028
BKPR,positive,loc,0.017345585188820924
BKPR,positive,loc,0.017069704475939355
BKPR,positive,loc,0.017590292014180504
BKPR,positive,loc,0.016955351443685058
BKPR,positive,loc,0.01706237305607137
BKPR,positive,loc,0.017824225937500132
BKPR,positive,loc,0.018164662688439158
BKPR,positive,loc,0.017370352850956287
BKPR,positive,loc,0.0177472503253335
BKPR,positive,loc,0.017402432087133792
BKPR,positive,loc,0.018173194976093404
BKPR,positive,loc,0.017032085150780772
BKPR,positive,loc,0.017011192780573562
BKPR,positive,loc,0.017920844696090454
BKPR,positive,loc,0.017182254451609612
BKPR,positive,loc,0.01718942101754814
BKPR,positive,loc,0.01692559590878813
BKPR,positive,loc,0.01700618965625903
BKPR,positive,loc,0.01831267327201569
BKPR,positive,loc,0.017409964978599167
BKPR,positive,loc,0.0167018781893693
BKPR,positive,loc,0.020357379844166818
BKPR,positive,loc,0.017837242525343036
BKPR,positive,loc,0.0171094501369213
BKPR,positive,loc,0.017669008770408157
BKPR,positive,loc,0.01787165264192928
BKPR,positive,loc,0.018822096117938246
BKPR,positive,loc,0.01678317535288005
BKPR,positive,loc,0.017044923839552376
BKPR,positive,loc,0.017667910232492784
BKPR,positive,loc,0.01724803237819233
BKPR,positive,loc,0.01712384171845863
BKPR,positive,loc,0.02007645323672086
BKPR,positive,loc,0.01670139922708002
BKPR,positive,loc,0.01976757387567864
BKPR,positive,loc,0.017342648434168974
BKPR,positive,loc,0.01852309381125001
BKPR,positive,loc,0.01817632658982277
BKPR,positive,loc,0.02020346826234963
BKPR,positive,loc,0.016896505305085407
BKPR,positive,loc,0.0204281913992125
BKPR,positive,loc,0.01678376208546429
BKPR,positive,loc,0.02139903514045562
BKPR,positive,loc,0.0182966400496928
BKPR,positive,loc,0.017059855288919533
BKPR,positive,loc,0.016697151775425065
BKPR,positive,loc,0.01966052260947866
BKPR,positive,loc,0.01689659577959847
BKPR,positive,loc,0.017260362942066787
BKPR,positive,loc,0.017740664327235603
BKPR,positive,loc,0.017109888493684278
BKPR,positive,loc,0.017206250020949554
BKPR,positive,loc,0.017245403365204665
BKPR,positive,loc,0.01920777110851609
BKPR,positive,loc,0.02364655112420915
BKPR,positive,loc,0.01793113904191388
BKPR,positive,loc,0.016998505146150526
BKPR,positive,loc,0.01776536450966818
BKPR,positive,loc,0.01749261245857578
BKPR,positive,loc,0.017318640265915477
BKPR,positive,loc,0.016758614912500802
BKPR,positive,loc,-0.05887257916209204
BKPR,positive,loc,0.01733136049106918
BKPR,positive,loc,0.019264185486453894
BKPR,positive,loc,0.020196394450521273
BKPR,positive,loc,0.018800685213338497
BKPR,positive,loc,0.017341218338851758
BKPR,positive,loc,0.01877663484431371
BKPR,positive,loc,0.016680414031955568
BKPR,positive,loc,0.017832607966982255
BKPR,positive,loc,0.01988722045193705
BKPR,positive,loc,0.018594853813499578
BKPR,positive,loc,0.018719583815906223
BKPR,positive,loc,0.017489123401470238
BKPR,positive,loc,0.016733961408337463
BKPR,positive,loc,0.016800162055412675
BKPR,positive,loc,0.016667047808833282
BKPR,positive,loc,0.020894475450719395
BKPR,positive,loc,0.0186671454139583
BKPR,positive,loc,0.02011229699702487
BKPR,positive,loc,0.016938864441998602
BKPR,positive,loc,0.01768851491787765
BKPR,positive,loc,0.01827470188065602
BKPR,positive,loc,0.017163028304229756
BKPR,positive,loc,0.01787627034285926
BKPR,positive,loc,0.018087874330987293
BKPR,positive,loc,0.017558057734717816
BKPR,positive,loc,0.01694740269358501
BKPR,positive,loc,0.018783585306489818
BKPR,positive,loc,0.019212325693336668
BKPR,positive,loc,0.016743676026136772
BKPR,positive,loc,0.016763977476874303
BKPR,positive,loc,0.017300445766422708
BKPR,positive,loc,0.016686874336650982
BKPR,positive,loc,0.018303196248754774
BKPR,positive,loc,0.017541454082651328
BKPR,positive,loc,0.017164905097736237
BKPR,positive,loc,0.017191177573174815
BKPR,positive,loc,0.022776970044804144
BKPR,positive,loc,0.01978428990231286
BKPR,positive,loc,0.02063324788994271
BKPR,positive,loc,0.017935437164399035
BKPR,positive,loc,0.01696506424518105
BKPR,positive,loc,0.017073225398105376
BKPR,positive,loc,0.018434309907519368
BKPR,positive,loc,0.016667476515584694
BKPR,positive,loc,0.017026786717931626
BKPR,positive,loc,0.017113598376154178
BKPR,positive,loc,0.017282126087107413
BKPR,positive,loc,0.01709175874108512
BKPR,positive,loc,0.016738133811112985
BKPR,positive,loc,0.017558412861055823
BKPR,positive,loc,0.016949288196568324
BKPR,positive,loc,0.017064383368098648
BKPR,positive,loc,0.017926013924586072
BKPR,positive,loc,0.019755382649169716
BKPR,positive,loc,0.01719080863695925
BKPR,positive,loc,0.016777334208670357
BKPR,positive,loc,0.021336691962260398
BKPR,positive,loc,0.01671079830825139
BKPR,positive,loc,0.017001834606197072
BKPR,positive,loc,0.02050553181494885
BKPR,positive,loc,0.017635653972925398
BKPR,positive,loc,0.016913537043579827
BKPR,positive,loc,0.01796328142372023
BKPR,positive,loc,0.016685245713115804
BKPR,positive,loc,0.018144351783060873
BKPR,positive,loc,0.017262913066988197
BKPR,positive,loc,0.016743598662265418
BKPR,positive,loc,0.017183299906524816
BKPR,positive,loc,0.016760217112149867
BKPR,positive,loc,0.018889806347924632
BKPR,positive,loc,0.019078873272572704
BKPR,positive,loc,0.016892667698295456
BKPR,positive,loc,0.016842276520607352
BKPR,positive,loc,0.01716012222673794
BKPR,positive,loc,0.017208752164491647
BKPR,positive,loc,0.018368659315880942
BKPR,positive,loc,0.01700440842150125
BKPR,positive,loc,0.017607103818375824
BKPR,positive,loc,0.01710996056245901
BKPR,positive,loc,0.01668954293032868
BKPR,positive,loc,0.016820560180094153
BKPR,positive,loc,0.017349429694134923
BKPR,positive,loc,0.01737161844541794
BKPR,positive,loc,0.019360970125434633
BKPR,positive,loc,0.019446138572404913
BKPR,positive,loc,0.01700217156099577
BKPR,positive,loc,0.017925313315094404
BKPR,positive,loc,0.016860145391040728
BKPR,positive,loc,0.017763675974205063
BKPR,positive,loc,0.01702100139975584
BKPR,positive,loc,0.018522960403628982
BKPR,positive,loc,0.01698960500012619
BKPR,positive,loc,0.01808226594694369
BKPR,positive,loc,0.017074009822633997
BKPR,positive,loc,0.02004741778389915
BKPR,positive,loc,0.017885803091764248
BKPR,positive,loc,0.017367663307035774
BKPR,positive,loc,0.017911686588002962
BKPR,positive,loc,0.017788089886705383
BKPR,positive,loc,0.01769724997230887
BKPR,positive,loc,0.016959506795977252
BKPR,positive,loc,0.016959394084787385
BKPR,positive,loc,0.01729400812206906
BKPR,positive,loc,0.017250386644542995
BKPR,positive,loc,0.016945770630872558
BKPR,positive,loc,0.016980805808826896
BKPR,positive,loc,0.017721830773484736
BKPR,positive,loc,0.016743593669921404
BKPR,positive,loc,0.017069227777692337
BKPR,positive,loc,0.017364757908371116
BKPR,positive,loc,0.016807350177609807
BKPR,positive,loc,0.017318985443464826
BKPR,positive,loc,0.0174099316431128
BKPR,positive,loc,0.017890221547946117
BKPR,positive,loc,0.018820541187661806
BKPR,positive,loc,0.016793618813938264
BKPR,positive,loc,0.019534776492325576
BKPR,positive,loc,0.017109391240184076
BKPR,positive,loc,0.01752329733512939
BKPR,positive,loc,0.01888176730942486
BKPR,positive,loc,0.016939893058041475
BKPR,positive,loc,0.0183961433904726
BKPR,positive,loc,0.01875325489096459
BKPR,positive,loc,0.017061643550602586
